prediction_method,iw_threshold,seed,n_source,n_target,n_val_source,n_val_target,h_val_acc,domain_log_odds_clipped_count,source_strength,domain_temperature,domain_source_prior,domain_target_prior,domain_cal_balanced_accuracy,domain_cal_brier,n_source_critic_train_region,n_target_critic_train_region,n_source_critic_select_region,n_target_critic_select_region,iw_error_contribution,target_residual_mass,n_source_a,n_source_b,n_target_a,n_target_b,status,estimate_kind,confidence_bound_available,epsilon,iw_weight_sum,iw_effective_n,iw_weight_max,iw_weight_p50,iw_weight_p95,residual_target_disagreement,residual_error_contribution,error_estimate_raw,accuracy_estimate_raw,lower_bound,output_clipped,critic_epoch,critic_repeat,critic_selection_score,critic_selection_source_disagreement,critic_selection_target_disagreement,dataset,shift,train_method,bound_strategy,dim,src_accuracy,h_full_acc,trg_accuracy,trg_eval_accuracy,split_file,run_id,bound_valid,bound_valid_eval,residual_source_error,residual_source_disagreement,residual_discrepancy,delta,error_upper_bound_raw,max_ts_agree_diff
iw_overlap_critic,2.0,0,28152,9910,7040,2478,0.803125,0.0,1.0,1.226292371749878,0.5,0.5,0.5829572677612305,0.24159753322601318,8376.0,113.0,4167.0,53.0,0.19665633630368787,0.0423728813559322,6968.0,72.0,2373.0,105.0,ok,plugin,False,,6743.673363666481,6275.474573036414,1.9932023208884644,0.9301032957225379,1.5650810321476993,0.9428571428571428,0.039951573849878935,0.2366079101535668,0.7633920898464333,0.7633920898464333,False,49.0,9.0,0.37179678678512573,0.5527315139770508,0.9245283007621765,domainnet,1,DANN,PCA64,32,0.8072605729103088,0.8072605729103088,0.465893030166626,0.47497981786727905,splits_domainnet_DANN_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,,,,,,
iw_residual_dis2,2.0,0,28152,9910,7040,2478,0.803125,0.0,1.0,1.226292371749878,0.5,0.5,0.5829572677612305,0.24159753322601318,69.0,113.0,55.0,53.0,0.19665633630368787,0.0423728813559322,6968.0,72.0,2373.0,105.0,ok,plugin,False,,6743.673363666481,6275.474573036414,1.9932023208884644,0.9301032957225379,1.5650810321476993,0.8761904761904762,0.012997713209577622,0.2096540495132655,0.7903459504867345,0.7903459504867345,False,37.0,20.0,0.17975986003875732,0.7636363506317139,0.9433962106704712,domainnet,1,DANN,PCA64,32,0.8072605729103088,0.8072605729103088,0.465893030166626,0.47497981786727905,splits_domainnet_DANN_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,0.2222222222222222,0.7916666666666666,0.08452380952380956,,,
iw_overlap_critic,5.0,0,28152,9910,7040,2478,0.803125,0.0,1.0,1.226292371749878,0.5,0.5,0.5829572677612305,0.24159753322601318,,,,,0.2015834610436606,0.0,7040.0,0.0,2478.0,0.0,ok,plugin,False,,6903.24014926752,6265.580006128775,3.8401344425304784,0.9346968552989108,1.6077078242478362,,0.0,0.2015834610436606,0.7984165389563394,0.7984165389563394,False,,,,,,domainnet,1,DANN,PCA64,32,0.8072605729103088,0.8072605729103088,0.465893030166626,0.47497981786727905,splits_domainnet_DANN_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,,,,,,
iw_residual_dis2,5.0,0,28152,9910,7040,2478,0.803125,0.0,1.0,1.226292371749878,0.5,0.5,0.5829572677612305,0.24159753322601318,,,,,0.2015834610436606,0.0,7040.0,0.0,2478.0,0.0,ok,plugin,False,,6903.24014926752,6265.580006128775,3.8401344425304784,0.9346968552989108,1.6077078242478362,,0.0,0.2015834610436606,0.7984165389563394,0.7984165389563394,False,,,,,,domainnet,1,DANN,PCA64,32,0.8072605729103088,0.8072605729103088,0.465893030166626,0.47497981786727905,splits_domainnet_DANN_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,,,,,,
dis2_reference,,0,28152,9910,7040,2478,0.8031250089406967,,,,,,,,,,,,,,,,,,ok,dis2_with_correction,True,0.04730219952061266,,,,,,,,0.3544992435723271,0.6455007564276729,0.5981985569070603,,49.0,18.0,0.15954625606536865,0.7065371870994568,0.8660834431648254,domainnet,1,DANN,PCA64,32,0.8072605729103088,0.8072605729103088,0.465893030166626,0.47497981786727905,splits_domainnet_DANN_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,,,,0.01,0.40180144309293975,0.1576242525130237
iw_overlap_critic,1.0,0,28152,9910,7040,2478,0.803125,0.0,1.0,1.1119482517242432,0.5,0.5,0.5655994415283203,0.2446473389863968,4733.0,1693.0,2301.0,832.0,0.08080229049460075,0.5625504439063761,3918.0,3122.0,1084.0,1394.0,ok,plugin,False,,3124.7999733252636,3803.3193229888357,0.9999398382517508,0.8170669076933725,0.9805622134362597,0.9820659971305595,0.5524616626311541,0.6332639531257549,0.3667360468742451,0.3667360468742451,False,49.0,4.0,0.15969949960708618,0.8258774280548096,0.9855769276618958,domainnet,1,DANN,PCA128,16,0.8072605729103088,0.8072605729103088,0.465893030166626,0.47497981786727905,splits_domainnet_DANN_1_0_b09dc755c62e.npz,b09dc755c62e,True,True,,,,,,
iw_residual_dis2,1.0,0,28152,9910,7040,2478,0.803125,0.0,1.0,1.1119482517242432,0.5,0.5,0.5655994415283203,0.2446473389863968,3712.0,1693.0,1921.0,832.0,0.08080229049460075,0.5625504439063761,3918.0,3122.0,1084.0,1394.0,ok,plugin,False,,3124.7999733252636,3803.3193229888357,0.9999398382517508,0.8170669076933725,0.9805622134362597,0.93974175035868,0.14466911641148064,0.2254714069060814,0.7745285930939186,0.7745285930939186,False,49.0,20.0,0.06388211250305176,0.8844351768493652,0.948317289352417,domainnet,1,DANN,PCA128,16,0.8072605729103088,0.8072605729103088,0.465893030166626,0.47497981786727905,splits_domainnet_DANN_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,0.21716848174247277,0.8997437540038437,0.03999799635483636,,,
iw_overlap_critic,2.0,0,28152,9910,7040,2478,0.803125,0.0,1.0,1.1119482517242432,0.5,0.5,0.5655994415283203,0.2446473389863968,8393.0,47.0,4186.0,27.0,0.19872824542744613,0.016142050040355124,6999.0,41.0,2438.0,40.0,ok,plugin,False,,6945.206053271116,6485.860771901379,1.9999189377373088,0.9622395704043034,1.508797843454012,0.95,0.015334947538337366,0.2140631929657835,0.7859368070342165,0.7859368070342165,False,49.0,8.0,0.16013354063034058,0.8398664593696594,1.0,domainnet,1,DANN,PCA128,16,0.8072605729103088,0.8072605729103088,0.465893030166626,0.47497981786727905,splits_domainnet_DANN_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,,,,,,
iw_residual_dis2,2.0,0,28152,9910,7040,2478,0.803125,0.0,1.0,1.1119482517242432,0.5,0.5,0.5655994415283203,0.2446473389863968,52.0,47.0,36.0,27.0,0.19872824542744613,0.016142050040355124,6999.0,41.0,2438.0,40.0,ok,plugin,False,,6945.206053271116,6485.860771901379,1.9999189377373088,0.9622395704043034,1.508797843454012,0.95,0.005098525561526802,0.20382677098897292,0.796173229011027,0.796173229011027,False,49.0,12.0,0.3055555820465088,0.5833333134651184,0.8888888955116272,domainnet,1,DANN,PCA128,16,0.8072605729103088,0.8072605729103088,0.465893030166626,0.47497981786727905,splits_domainnet_DANN_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,0.0975609756097561,0.7317073170731707,0.21829268292682924,,,
iw_overlap_critic,5.0,0,28152,9910,7040,2478,0.803125,0.0,1.0,1.1119482517242432,0.5,0.5,0.5655994415283203,0.2446473389863968,,,,,0.2000227925176506,0.0,7040.0,0.0,2478.0,0.0,ok,plugin,False,,7035.706812643477,6479.991492684471,3.0501003905329966,0.9642902545208591,1.5401247523100483,,0.0,0.2000227925176506,0.7999772074823495,0.7999772074823495,False,,,,,,domainnet,1,DANN,PCA128,16,0.8072605729103088,0.8072605729103088,0.465893030166626,0.47497981786727905,splits_domainnet_DANN_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,,,,,,
