prediction_method,iw_threshold,seed,n_source,n_target,n_val_source,n_val_target,h_val_acc,domain_log_odds_clipped_count,source_strength,domain_temperature,domain_source_prior,domain_target_prior,domain_cal_balanced_accuracy,domain_cal_brier,n_source_critic_train_region,n_target_critic_train_region,n_source_critic_select_region,n_target_critic_select_region,iw_error_contribution,target_residual_mass,n_source_a,n_source_b,n_target_a,n_target_b,status,estimate_kind,confidence_bound_available,epsilon,iw_weight_sum,iw_effective_n,iw_weight_max,iw_weight_p50,iw_weight_p95,residual_target_disagreement,residual_error_contribution,error_estimate_raw,accuracy_estimate_raw,lower_bound,output_clipped,critic_epoch,critic_repeat,critic_selection_score,critic_selection_source_disagreement,critic_selection_target_disagreement,dataset,shift,train_method,bound_strategy,dim,src_accuracy,h_full_acc,trg_accuracy,trg_eval_accuracy,split_file,run_id,bound_valid,bound_valid_eval,residual_source_error,residual_source_disagreement,residual_discrepancy,delta,error_upper_bound_raw,max_ts_agree_diff
iw_residual_dis2,5.0,0,6000,30828,1500,7709,0.8506666666666667,0.0,1.0,1.2178282737731934,0.5,0.5,0.5528082847595215,0.24671496450901031,,,,,0.1511342216242291,0.0,1500.0,0.0,7709.0,0.0,ok,plugin,False,,1506.592525170654,1391.4117228197792,2.7936543606904864,0.9784755943877895,1.5203314903381293,,0.0,0.1511342216242291,0.8488657783757709,0.8488657783757709,False,,,,,,entity30,1,ERM-aug-rand,logits,30,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_a9f9637e0b08.npz,a9f9637e0b08,False,False,,,,,,
dis2_reference,,0,6000,30828,1500,7709,0.8506666719913483,,,,,,,,,,,,,,,,,,ok,dis2_with_correction,True,0.0802428490519671,,,,,,,,0.35789405789147266,0.6421059421085273,0.5618630930565602,,48.0,5.0,0.267791211605072,0.4333333373069763,0.7011245489120483,entity30,1,ERM-aug-rand,logits,30,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_a9f9637e0b08.npz,a9f9637e0b08,False,False,,,,0.01,0.43813690694343976,0.20856072988282093
iw_overlap_critic,1.0,0,6000,1200,1500,300,0.8506666666666667,0.0,1.0,1.3433640003204346,0.5,0.5,0.6191666722297668,0.23649024963378906,1094.0,217.0,566.0,103.0,0.06563906123668371,0.61,932.0,568.0,117.0,183.0,ok,plugin,False,,625.4341351690325,844.7945451566949,0.999700837750807,0.6962164970632999,0.9708451506871876,0.8524590163934426,0.5199999999999999,0.5856390612366836,0.41436093876331637,0.41436093876331637,False,49.0,5.0,0.267833948135376,0.547700047492981,0.8155339956283569,entity30,2,ERM-aug-rand,logits,30,0.85916668176651,0.85916668176651,0.815833330154419,0.8166666626930237,splits_entity30_ERM-aug-rand_2_0_a9f9637e0b08.npz,a9f9637e0b08,True,True,,,,,,
iw_residual_dis2,1.0,0,6000,1200,1500,300,0.8506666666666667,0.0,1.0,1.3433640003204346,0.5,0.5,0.6191666722297668,0.23649024963378906,706.0,217.0,334.0,103.0,0.06563906123668371,0.61,932.0,568.0,117.0,183.0,ok,plugin,False,,625.4341351690325,844.7945451566949,0.999700837750807,0.6962164970632999,0.9708451506871876,0.6994535519125683,0.12166666666666659,0.18730572790335032,0.8126942720966497,0.8126942720966497,False,49.0,21.0,0.19894194602966309,0.538922131061554,0.737864077091217,entity30,2,ERM-aug-rand,logits,30,0.85916668176651,0.85916668176651,0.815833330154419,0.8166666626930237,splits_entity30_ERM-aug-rand_2_0_a9f9637e0b08.npz,a9f9637e0b08,True,True,0.13380281690140844,0.6338028169014085,0.06565073501115981,,,
iw_overlap_critic,2.0,0,6000,1200,1500,300,0.8506666666666667,0.0,1.0,1.3433640003204346,0.5,0.5,0.6191666722297668,0.23649024963378906,1727.0,29.0,867.0,14.0,0.12635735504863777,0.06666666666666667,1434.0,66.0,280.0,20.0,ok,plugin,False,,1284.4093821171118,1214.8833894558138,1.9955010661847992,0.8603067676593157,1.578655072965141,0.85,0.056666666666666664,0.18302402171530444,0.8169759782846956,0.8169759782846956,False,49.0,17.0,0.4434838891029358,0.485087513923645,0.9285714030265808,entity30,2,ERM-aug-rand,logits,30,0.85916668176651,0.85916668176651,0.815833330154419,0.8166666626930237,splits_entity30_ERM-aug-rand_2_0_a9f9637e0b08.npz,a9f9637e0b08,False,False,,,,,,
iw_residual_dis2,2.0,0,6000,1200,1500,300,0.8506666666666667,0.0,1.0,1.3433640003204346,0.5,0.5,0.6191666722297668,0.23649024963378906,73.0,29.0,33.0,14.0,0.12635735504863777,0.06666666666666667,1434.0,66.0,280.0,20.0,ok,plugin,False,,1284.4093821171118,1214.8833894558138,1.9955010661847992,0.8603067676593157,1.578655072965141,0.75,0.024747474747474747,0.1511048297961125,0.8488951702038875,0.8488951702038875,False,38.0,21.0,0.350649356842041,0.3636363744735718,0.7142857313156128,entity30,2,ERM-aug-rand,logits,30,0.85916668176651,0.85916668176651,0.815833330154419,0.8166666626930237,splits_entity30_ERM-aug-rand_2_0_a9f9637e0b08.npz,a9f9637e0b08,False,False,0.12121212121212122,0.5,0.25,,,
iw_overlap_critic,5.0,0,6000,1200,1500,300,0.8506666666666667,0.0,1.0,1.3433640003204346,0.5,0.5,0.6191666722297668,0.23649024963378906,1782.0,0.0,895.0,3.0,0.13814010024404672,0.006666666666666667,1488.0,12.0,298.0,2.0,unsupported_critic_region,plugin,False,,1431.9431171680571,1139.0827722975203,4.987952282340804,0.8768308642393288,1.8726748886465339,,,,,,,,,,,,entity30,2,ERM-aug-rand,logits,30,0.85916668176651,0.85916668176651,0.815833330154419,0.8166666626930237,splits_entity30_ERM-aug-rand_2_0_a9f9637e0b08.npz,a9f9637e0b08,,,,,,,,
iw_residual_dis2,5.0,0,6000,1200,1500,300,0.8506666666666667,0.0,1.0,1.3433640003204346,0.5,0.5,0.6191666722297668,0.23649024963378906,18.0,0.0,5.0,3.0,0.13814010024404672,0.006666666666666667,1488.0,12.0,298.0,2.0,unsupported_critic_region,plugin,False,,1431.9431171680571,1139.0827722975203,4.987952282340804,0.8768308642393288,1.8726748886465339,,,,,,,,,,,,entity30,2,ERM-aug-rand,logits,30,0.85916668176651,0.85916668176651,0.815833330154419,0.8166666626930237,splits_entity30_ERM-aug-rand_2_0_a9f9637e0b08.npz,a9f9637e0b08,,,,,,,,
dis2_reference,,0,6000,1200,1500,300,0.8506666719913483,,,,,,,,,,,,,,,,,,ok,dis2_with_correction,True,0.11753940002383999,,,,,,,,0.13666666134198513,0.8633333386580149,0.7457939386341749,,30.0,21.0,0.09999996423721313,0.7833333611488342,0.8833333253860474,entity30,2,ERM-aug-rand,logits,30,0.85916668176651,0.85916668176651,0.815833330154419,0.8166666626930237,splits_entity30_ERM-aug-rand_2_0_a9f9637e0b08.npz,a9f9637e0b08,True,True,,,,0.01,0.25420606136582513,-0.012666666666666604
iw_overlap_critic,1.0,0,6000,1200,1500,300,0.8506666666666667,0.0,1.0,0.991184651851654,0.5,0.5,0.6416666507720947,0.22325950860977173,1099.0,233.0,571.0,114.0,0.05673916535084919,0.6233333333333333,951.0,549.0,113.0,187.0,ok,plugin,False,,532.8100481621789,794.382825357956,0.9997275364891512,0.5656600515435061,0.9417752439508476,0.8502673796791443,0.5299999999999999,0.5867391653508491,0.41326083464915087,0.41326083464915087,False,49.0,27.0,0.28748369216918945,0.545849621295929,0.8333333134651184,entity30,3,ERM-aug-rand,logits,30,0.85916668176651,0.85916668176651,0.7908333539962769,0.7766666412353516,splits_entity30_ERM-aug-rand_3_0_a9f9637e0b08.npz,a9f9637e0b08,True,True,,,,,,
iw_residual_dis2,1.0,0,6000,1200,1500,300,0.8506666666666667,0.0,1.0,0.991184651851654,0.5,0.5,0.6416666507720947,0.22325950860977173,701.0,233.0,329.0,114.0,0.05673916535084919,0.6233333333333333,951.0,549.0,113.0,187.0,ok,plugin,False,,532.8100481621789,794.382825357956,0.9997275364891512,0.5656600515435061,0.9417752439508476,0.7058823529411765,0.1436612021857924,0.2004003675366416,0.7995996324633584,0.7995996324633584,False,49.0,17.0,0.22012478113174438,0.5167173147201538,0.7368420958518982,entity30,3,ERM-aug-rand,logits,30,0.85916668176651,0.85916668176651,0.7908333539962769,0.7766666412353516,splits_entity30_ERM-aug-rand_3_0_a9f9637e0b08.npz,a9f9637e0b08,False,False,0.12932604735883424,0.604735883424408,0.10114646951676853,,,
iw_overlap_critic,2.0,0,6000,1200,1500,300,0.8506666666666667,0.0,1.0,0.991184651851654,0.5,0.5,0.6416666507720947,0.22325950860977173,1641.0,82.0,832.0,36.0,0.10533710498239192,0.18,1363.0,137.0,246.0,54.0,ok,plugin,False,,1099.3668456480673,1034.7475271612898,1.993963231470311,0.7356330577190259,1.6768507630978833,0.8148148148148148,0.14666666666666664,0.25200377164905857,0.7479962283509414,0.7479962283509414,False,49.0,10.0,0.29533684253692627,0.5935520529747009,0.8888888955116272,entity30,3,ERM-aug-rand,logits,30,0.85916668176651,0.85916668176651,0.7908333539962769,0.7766666412353516,splits_entity30_ERM-aug-rand_3_0_a9f9637e0b08.npz,a9f9637e0b08,True,True,,,,,,
iw_residual_dis2,2.0,0,6000,1200,1500,300,0.8506666666666667,0.0,1.0,0.991184651851654,0.5,0.5,0.6416666507720947,0.22325950860977173,159.0,82.0,68.0,36.0,0.10533710498239192,0.18,1363.0,137.0,246.0,54.0,ok,plugin,False,,1099.3668456480673,1034.7475271612898,1.993963231470311,0.7356330577190259,1.6768507630978833,0.6666666666666666,0.043795620437956206,0.1491327254203481,0.8508672745796519,0.8508672745796519,False,36.0,20.0,0.4379085302352905,0.36764705181121826,0.8055555820465088,entity30,3,ERM-aug-rand,logits,30,0.85916668176651,0.85916668176651,0.7908333539962769,0.7766666412353516,splits_entity30_ERM-aug-rand_3_0_a9f9637e0b08.npz,a9f9637e0b08,False,False,0.1386861313868613,0.5620437956204379,0.1046228710462287,,,
iw_overlap_critic,5.0,0,6000,1200,1500,300,0.8506666666666667,0.0,1.0,0.991184651851654,0.5,0.5,0.6416666507720947,0.22325950860977173,1764.0,6.0,884.0,6.0,0.13885763601784848,0.016666666666666666,1472.0,28.0,295.0,5.0,ok,plugin,False,,1390.4420242755511,974.3372184444086,4.480207979420105,0.7903888626555569,2.2679270115321817,1.0,0.016666666666666666,0.15552430268451514,0.8444756973154849,0.8444756973154849,False,49.0,19.0,0.6546058654785156,0.34539416432380676,1.0,entity30,3,ERM-aug-rand,logits,30,0.85916668176651,0.85916668176651,0.7908333539962769,0.7766666412353516,splits_entity30_ERM-aug-rand_3_0_a9f9637e0b08.npz,a9f9637e0b08,False,False,,,,,,
iw_residual_dis2,5.0,0,6000,1200,1500,300,0.8506666666666667,0.0,1.0,0.991184651851654,0.5,0.5,0.6416666507720947,0.22325950860977173,36.0,6.0,16.0,6.0,0.13885763601784848,0.016666666666666666,1472.0,28.0,295.0,5.0,ok,plugin,False,,1390.4420242755511,974.3372184444086,4.480207979420105,0.7903888626555569,2.2679270115321817,0.8,-0.0015476190476190477,0.13731001697022943,0.8626899830297705,0.8626899830297705,False,7.0,12.0,0.25,0.75,1.0,entity30,3,ERM-aug-rand,logits,30,0.85916668176651,0.85916668176651,0.7908333539962769,0.7766666412353516,splits_entity30_ERM-aug-rand_3_0_a9f9637e0b08.npz,a9f9637e0b08,False,False,0.0,0.8928571428571429,-0.09285714285714286,,,
dis2_reference,,0,6000,1200,1500,300,0.8506666719913483,,,,,,,,,,,,,,,,,,ok,dis2_with_correction,True,0.11753940002383999,,,,,,,,0.2593333280086517,0.7406666719913483,0.6231272719675083,,49.0,27.0,0.16555553674697876,0.5344444513320923,0.699999988079071,entity30,3,ERM-aug-rand,logits,30,0.85916668176651,0.85916668176651,0.7908333539962769,0.7766666412353516,splits_entity30_ERM-aug-rand_3_0_a9f9637e0b08.npz,a9f9637e0b08,True,True,,,,0.01,0.3768727280324917,0.10999999999999999
iw_overlap_critic,1.0,0,6000,30828,1500,7709,0.8486666666666667,0.0,1.0,1.387750506401062,0.5,0.5,0.5521219968795776,0.24791303277015686,911.0,5253.0,451.0,2616.0,0.07301903501242424,0.5602542482812297,809.0,691.0,3390.0,4319.0,ok,plugin,False,,684.9892381004042,794.2014365052629,0.9999120518829391,0.8694318195593363,0.9890140519634463,0.8622366288492707,0.4830717343364898,0.5560907693489141,0.4439092306510859,0.4439092306510859,False,49.0,27.0,0.5366673469543457,0.31960177421569824,0.856269121170044,entity30,1,BN_adapt,logits,30,0.8539999723434448,0.8539999723434448,0.5543012619018555,0.5577896237373352,splits_entity30_BN_adapt_1_0_a9f9637e0b08.npz,a9f9637e0b08,True,True,,,,,,
iw_residual_dis2,1.0,0,6000,30828,1500,7709,0.8486666666666667,0.0,1.0,1.387750506401062,0.5,0.5,0.5521219968795776,0.24791303277015686,889.0,5253.0,449.0,2616.0,0.07301903501242424,0.5602542482812297,809.0,691.0,3390.0,4319.0,ok,plugin,False,,684.9892381004042,794.2014365052629,0.9999120518829391,0.8694318195593363,0.9890140519634463,0.6661264181523501,0.225636808068604,0.2986558430810282,0.7013441569189718,0.7013441569189718,False,49.0,20.0,0.26634112000465393,0.3942093551158905,0.6605504751205444,entity30,1,BN_adapt,logits,30,0.8539999723434448,0.8539999723434448,0.5543012619018555,0.5577896237373352,splits_entity30_BN_adapt_1_0_a9f9637e0b08.npz,a9f9637e0b08,False,False,0.14905933429811866,0.41244573082489144,0.25368068732745863,,,
iw_overlap_critic,2.0,0,6000,30828,1500,7709,0.8486666666666667,0.0,1.0,1.387750506401062,0.5,0.5,0.5521219968795776,0.24791303277015686,1798.0,0.0,898.0,1.0,0.15142195085343724,0.00012971851083149564,1500.0,0.0,7708.0,1.0,unsupported_critic_region,plugin,False,,1493.8893409940229,1434.6163479092322,1.9531943387518234,0.9843282203028889,1.3670466399798482,,,,,,,,,,,,entity30,1,BN_adapt,logits,30,0.8539999723434448,0.8539999723434448,0.5543012619018555,0.5577896237373352,splits_entity30_BN_adapt_1_0_a9f9637e0b08.npz,a9f9637e0b08,,,,,,,,
iw_residual_dis2,2.0,0,6000,30828,1500,7709,0.8486666666666667,0.0,1.0,1.387750506401062,0.5,0.5,0.5521219968795776,0.24791303277015686,,,,,0.15142195085343724,0.00012971851083149564,1500.0,0.0,7708.0,1.0,unsupported_residual_source_region,plugin,False,,1493.8893409940229,1434.6163479092322,1.9531943387518234,0.9843282203028889,1.3670466399798482,,,,,,,,,,,,entity30,1,BN_adapt,logits,30,0.8539999723434448,0.8539999723434448,0.5543012619018555,0.5577896237373352,splits_entity30_BN_adapt_1_0_a9f9637e0b08.npz,a9f9637e0b08,,,,,,,,
iw_overlap_critic,5.0,0,6000,30828,1500,7709,0.8486666666666667,0.0,1.0,1.387750506401062,0.5,0.5,0.5521219968795776,0.24791303277015686,,,,,0.15142195085343724,0.0,1500.0,0.0,7709.0,0.0,ok,plugin,False,,1493.8893409940229,1434.6163479092322,1.9531943387518234,0.9843282203028889,1.3670466399798482,,0.0,0.15142195085343724,0.8485780491465628,0.8485780491465628,False,,,,,,entity30,1,BN_adapt,logits,30,0.8539999723434448,0.8539999723434448,0.5543012619018555,0.5577896237373352,splits_entity30_BN_adapt_1_0_a9f9637e0b08.npz,a9f9637e0b08,False,False,,,,,,
iw_residual_dis2,5.0,0,6000,30828,1500,7709,0.8486666666666667,0.0,1.0,1.387750506401062,0.5,0.5,0.5521219968795776,0.24791303277015686,,,,,0.15142195085343724,0.0,1500.0,0.0,7709.0,0.0,ok,plugin,False,,1493.8893409940229,1434.6163479092322,1.9531943387518234,0.9843282203028889,1.3670466399798482,,0.0,0.15142195085343724,0.8485780491465628,0.8485780491465628,False,,,,,,entity30,1,BN_adapt,logits,30,0.8539999723434448,0.8539999723434448,0.5543012619018555,0.5577896237373352,splits_entity30_BN_adapt_1_0_a9f9637e0b08.npz,a9f9637e0b08,False,False,,,,,,
dis2_reference,,0,6000,30828,1500,7709,0.8486666679382324,,,,,,,,,,,,,,,,,,ok,dis2_with_correction,True,0.0802428490519671,,,,,,,,0.39610662734433777,0.6038933726556622,0.5236505236036951,,49.0,22.0,0.2645905613899231,0.38333332538604736,0.6479238867759705,entity30,1,BN_adapt,logits,30,0.8539999723434448,0.8539999723434448,0.5543012619018555,0.5577896237373352,splits_entity30_BN_adapt_1_0_a9f9637e0b08.npz,a9f9637e0b08,True,True,,,,0.01,0.47634947639630487,0.2447732952825702
iw_overlap_critic,1.0,0,6000,240,1500,60,0.854,0.0,1.0,54.598148345947266,0.5,0.5,0.4700000286102295,0.2502559423446655,1086.0,30.0,552.0,12.0,0.09222763688254508,0.3333333333333333,905.0,595.0,40.0,20.0,ok,plugin,False,,891.4497241709162,904.8707851127105,0.9999354871442857,0.98774124713,0.9986425545691645,0.75,0.25,0.3422276368825451,0.6577723631174549,0.6577723631174549,False,48.0,1.0,0.5272768139839172,0.38938987255096436,0.9166666865348816,entity30,2,BN_adapt,logits,30,0.8678333163261414,0.8678333163261414,0.8041666746139526,0.7333333492279053,splits_entity30_BN_adapt_2_0_a9f9637e0b08.npz,a9f9637e0b08,True,True,,,,,,
iw_residual_dis2,1.0,0,6000,240,1500,60,0.854,0.0,1.0,54.598148345947266,0.5,0.5,0.4700000286102295,0.2502559423446655,714.0,30.0,348.0,12.0,0.09222763688254508,0.3333333333333333,905.0,595.0,40.0,20.0,ok,plugin,False,,891.4497241709162,904.8707851127105,0.9999354871442857,0.98774124713,0.9986425545691645,0.55,0.04327731092436974,0.13550494780691483,0.8644950521930852,0.8644950521930852,False,49.0,5.0,0.3103448152542114,0.522988498210907,0.8333333134651184,entity30,2,BN_adapt,logits,30,0.8678333163261414,0.8678333163261414,0.8041666746139526,0.7333333492279053,splits_entity30_BN_adapt_2_0_a9f9637e0b08.npz,a9f9637e0b08,False,False,0.13277310924369748,0.5529411764705883,-0.002941176470588225,,,
iw_overlap_critic,2.0,0,6000,240,1500,60,0.854,0.0,1.0,54.598148345947266,0.5,0.5,0.4700000286102295,0.2502559423446655,,,,,0.1452678622087373,0.0,1500.0,0.0,60.0,0.0,ok,plugin,False,,1492.7701637734622,1499.5928345927812,1.0529715188829727,0.995954976953678,1.0208911536356713,,0.0,0.1452678622087373,0.8547321377912627,0.8547321377912627,False,,,,,,entity30,2,BN_adapt,logits,30,0.8678333163261414,0.8678333163261414,0.8041666746139526,0.7333333492279053,splits_entity30_BN_adapt_2_0_a9f9637e0b08.npz,a9f9637e0b08,False,False,,,,,,
iw_residual_dis2,2.0,0,6000,240,1500,60,0.854,0.0,1.0,54.598148345947266,0.5,0.5,0.4700000286102295,0.2502559423446655,,,,,0.1452678622087373,0.0,1500.0,0.0,60.0,0.0,ok,plugin,False,,1492.7701637734622,1499.5928345927812,1.0529715188829727,0.995954976953678,1.0208911536356713,,0.0,0.1452678622087373,0.8547321377912627,0.8547321377912627,False,,,,,,entity30,2,BN_adapt,logits,30,0.8678333163261414,0.8678333163261414,0.8041666746139526,0.7333333492279053,splits_entity30_BN_adapt_2_0_a9f9637e0b08.npz,a9f9637e0b08,False,False,,,,,,
iw_overlap_critic,5.0,0,6000,240,1500,60,0.854,0.0,1.0,54.598148345947266,0.5,0.5,0.4700000286102295,0.2502559423446655,,,,,0.1452678622087373,0.0,1500.0,0.0,60.0,0.0,ok,plugin,False,,1492.7701637734622,1499.5928345927812,1.0529715188829727,0.995954976953678,1.0208911536356713,,0.0,0.1452678622087373,0.8547321377912627,0.8547321377912627,False,,,,,,entity30,2,BN_adapt,logits,30,0.8678333163261414,0.8678333163261414,0.8041666746139526,0.7333333492279053,splits_entity30_BN_adapt_2_0_a9f9637e0b08.npz,a9f9637e0b08,False,False,,,,,,
iw_residual_dis2,5.0,0,6000,240,1500,60,0.854,0.0,1.0,54.598148345947266,0.5,0.5,0.4700000286102295,0.2502559423446655,,,,,0.1452678622087373,0.0,1500.0,0.0,60.0,0.0,ok,plugin,False,,1492.7701637734622,1499.5928345927812,1.0529715188829727,0.995954976953678,1.0208911536356713,,0.0,0.1452678622087373,0.8547321377912627,0.8547321377912627,False,,,,,,entity30,2,BN_adapt,logits,30,0.8678333163261414,0.8678333163261414,0.8041666746139526,0.7333333492279053,splits_entity30_BN_adapt_2_0_a9f9637e0b08.npz,a9f9637e0b08,False,False,,,,,,
dis2_reference,,0,6000,240,1500,60,0.8540000021457672,,,,,,,,,,,,,,,,,,ok,dis2_with_correction,True,0.21098968015336253,,,,,,,,0.049999997854232814,0.9500000021457672,0.7390103219924047,,37.0,17.0,0.11111116409301758,0.6944444179534912,0.8055555820465088,entity30,2,BN_adapt,logits,30,0.8678333163261414,0.8678333163261414,0.8041666746139526,0.7333333492279053,splits_entity30_BN_adapt_2_0_a9f9637e0b08.npz,a9f9637e0b08,True,False,,,,0.01,0.2609896780075953,-0.09599999999999997
iw_overlap_critic,1.0,0,6000,240,1500,60,0.8533333333333333,0.0,1.0,54.598148345947266,0.5,0.5,0.4866666793823242,0.24999688565731049,1118.0,26.0,553.0,14.0,0.1060327512302637,0.38333333333333336,942.0,558.0,37.0,23.0,ok,plugin,False,,926.4949331933615,941.8378963510271,0.9999997696519208,0.9861875370732067,0.9986191681573339,0.782608695652174,0.30000000000000004,0.4060327512302637,0.5939672487697363,0.5939672487697363,False,47.0,6.0,0.5858665108680725,0.4141334891319275,1.0,entity30,3,BN_adapt,logits,30,0.8661666512489319,0.8661666512489319,0.574999988079071,0.6333333253860474,splits_entity30_BN_adapt_3_0_a9f9637e0b08.npz,a9f9637e0b08,False,True,,,,,,
iw_residual_dis2,1.0,0,6000,240,1500,60,0.8533333333333333,0.0,1.0,54.598148345947266,0.5,0.5,0.4866666793823242,0.24999688565731049,682.0,26.0,347.0,14.0,0.1060327512302637,0.38333333333333336,942.0,558.0,37.0,23.0,ok,plugin,False,,926.4949331933615,941.8378963510271,0.9999997696519208,0.9861875370732067,0.9986191681573339,0.5217391304347826,0.04611708482676224,0.15214983605702595,0.8478501639429741,0.8478501639429741,False,46.0,0.0,0.4242486357688904,0.5043227672576904,0.9285714030265808,entity30,3,BN_adapt,logits,30,0.8661666512489319,0.8661666512489319,0.574999988079071,0.6333333253860474,splits_entity30_BN_adapt_3_0_a9f9637e0b08.npz,a9f9637e0b08,False,False,0.1057347670250896,0.507168458781362,0.01457067165342063,,,
iw_overlap_critic,2.0,0,6000,240,1500,60,0.8533333333333333,0.0,1.0,54.598148345947266,0.5,0.5,0.4866666793823242,0.24999688565731049,,,,,0.14574248078850185,0.0,1500.0,0.0,60.0,0.0,ok,plugin,False,,1490.9766250463786,1499.5064013162937,1.06008214233652,0.9947370802655913,1.0224322792082907,,0.0,0.14574248078850185,0.8542575192114982,0.8542575192114982,False,,,,,,entity30,3,BN_adapt,logits,30,0.8661666512489319,0.8661666512489319,0.574999988079071,0.6333333253860474,splits_entity30_BN_adapt_3_0_a9f9637e0b08.npz,a9f9637e0b08,False,False,,,,,,
iw_residual_dis2,2.0,0,6000,240,1500,60,0.8533333333333333,0.0,1.0,54.598148345947266,0.5,0.5,0.4866666793823242,0.24999688565731049,,,,,0.14574248078850185,0.0,1500.0,0.0,60.0,0.0,ok,plugin,False,,1490.9766250463786,1499.5064013162937,1.06008214233652,0.9947370802655913,1.0224322792082907,,0.0,0.14574248078850185,0.8542575192114982,0.8542575192114982,False,,,,,,entity30,3,BN_adapt,logits,30,0.8661666512489319,0.8661666512489319,0.574999988079071,0.6333333253860474,splits_entity30_BN_adapt_3_0_a9f9637e0b08.npz,a9f9637e0b08,False,False,,,,,,
iw_overlap_critic,5.0,0,6000,240,1500,60,0.8533333333333333,0.0,1.0,54.598148345947266,0.5,0.5,0.4866666793823242,0.24999688565731049,,,,,0.14574248078850185,0.0,1500.0,0.0,60.0,0.0,ok,plugin,False,,1490.9766250463786,1499.5064013162937,1.06008214233652,0.9947370802655913,1.0224322792082907,,0.0,0.14574248078850185,0.8542575192114982,0.8542575192114982,False,,,,,,entity30,3,BN_adapt,logits,30,0.8661666512489319,0.8661666512489319,0.574999988079071,0.6333333253860474,splits_entity30_BN_adapt_3_0_a9f9637e0b08.npz,a9f9637e0b08,False,False,,,,,,
iw_residual_dis2,5.0,0,6000,240,1500,60,0.8533333333333333,0.0,1.0,54.598148345947266,0.5,0.5,0.4866666793823242,0.24999688565731049,,,,,0.14574248078850185,0.0,1500.0,0.0,60.0,0.0,ok,plugin,False,,1490.9766250463786,1499.5064013162937,1.06008214233652,0.9947370802655913,1.0224322792082907,,0.0,0.14574248078850185,0.8542575192114982,0.8542575192114982,False,,,,,,entity30,3,BN_adapt,logits,30,0.8661666512489319,0.8661666512489319,0.574999988079071,0.6333333253860474,splits_entity30_BN_adapt_3_0_a9f9637e0b08.npz,a9f9637e0b08,False,False,,,,,,
dis2_reference,,0,6000,240,1500,60,0.8533333390951157,,,,,,,,,,,,,,,,,,ok,dis2_with_correction,True,0.21098968015336253,,,,,,,,0.2246666609048843,0.7753333390951157,0.5643436589417532,,49.0,16.0,0.20444446802139282,0.5455555319786072,0.75,entity30,3,BN_adapt,logits,30,0.8661666512489319,0.8661666512489319,0.574999988079071,0.6333333253860474,splits_entity30_BN_adapt_3_0_a9f9637e0b08.npz,a9f9637e0b08,True,True,,,,0.01,0.4356563410582468,0.07799999999999996
iw_overlap_critic,1.0,0,6000,30828,1500,7709,0.8426666666666667,0.0,1.0,1.7319560050964355,0.5,0.5,0.5138411521911621,0.24932532012462616,924.0,4904.0,454.0,2460.0,0.07688311568178104,0.5269165909975353,772.0,728.0,3647.0,4062.0,ok,plugin,False,,710.1637910316311,768.1561007703789,0.9999277931612527,0.934846505705647,0.9956916626402714,0.8774002954209749,0.46231677260345044,0.5391998882852315,0.46080011171476853,0.46080011171476853,False,49.0,2.0,0.4673349857330322,0.39201462268829346,0.8593496084213257,entity30,1,DANN,logits,30,0.8550000190734863,0.8550000190734863,0.6190800666809082,0.6236866116523743,splits_entity30_DANN_1_0_a9f9637e0b08.npz,a9f9637e0b08,True,True,,,,,,
iw_residual_dis2,1.0,0,6000,30828,1500,7709,0.8426666666666667,0.0,1.0,1.7319560050964355,0.5,0.5,0.5138411521911621,0.24932532012462616,876.0,4904.0,446.0,2460.0,0.07688311568178104,0.5269165909975353,772.0,728.0,3647.0,4062.0,ok,plugin,False,,710.1637910316311,768.1561007703789,0.9999277931612527,0.934846505705647,0.9956916626402714,0.6819300837026095,0.14001295759630175,0.2168960732780828,0.7831039267219172,0.7831039267219172,False,48.0,5.0,0.1299026608467102,0.5627802610397339,0.6926829218864441,entity30,1,DANN,logits,30,0.8550000190734863,0.8550000190734863,0.6190800666809082,0.6236866116523743,splits_entity30_DANN_1_0_a9f9637e0b08.npz,a9f9637e0b08,False,False,0.15521978021978022,0.5714285714285714,0.11050151227403815,,,
iw_overlap_critic,2.0,0,6000,30828,1500,7709,0.8426666666666667,0.0,1.0,1.7319560050964355,0.5,0.5,0.5138411521911621,0.24932532012462616,,,,,0.1576914795708141,0.0,1500.0,0.0,7709.0,0.0,ok,plugin,False,,1504.8064145143876,1481.6071133516002,1.4499609336177537,0.9974428376367115,1.1949802506131568,,0.0,0.1576914795708141,0.8423085204291859,0.8423085204291859,False,,,,,,entity30,1,DANN,logits,30,0.8550000190734863,0.8550000190734863,0.6190800666809082,0.6236866116523743,splits_entity30_DANN_1_0_a9f9637e0b08.npz,a9f9637e0b08,False,False,,,,,,
