prediction_method,iw_threshold,seed,n_source,n_target,n_val_source,n_val_target,h_val_acc,domain_log_odds_clipped_count,source_strength,domain_temperature,domain_source_prior,domain_target_prior,domain_cal_balanced_accuracy,domain_cal_brier,n_source_critic_train_region,n_target_critic_train_region,n_source_critic_select_region,n_target_critic_select_region,iw_error_contribution,target_residual_mass,n_source_a,n_source_b,n_target_a,n_target_b,status,estimate_kind,confidence_bound_available,epsilon,iw_weight_sum,iw_effective_n,iw_weight_max,iw_weight_p50,iw_weight_p95,residual_target_disagreement,residual_error_contribution,error_estimate_raw,accuracy_estimate_raw,lower_bound,output_clipped,critic_epoch,critic_repeat,critic_selection_score,critic_selection_source_disagreement,critic_selection_target_disagreement,dataset,shift,train_method,bound_strategy,dim,src_accuracy,h_full_acc,trg_accuracy,trg_eval_accuracy,split_file,run_id,bound_valid,bound_valid_eval,residual_source_error,residual_source_disagreement,residual_discrepancy,delta,error_upper_bound_raw,max_ts_agree_diff
iw_residual_dis2,5.0,0,6000,1200,1500,300,0.8506666666666667,0.0,1.0,0.9911705851554871,0.5,0.5,0.6416667103767395,0.22325949370861053,36.0,6.0,16.0,6.0,0.1388579531382059,0.016666666666666666,1472.0,28.0,295.0,5.0,ok,plugin,False,,1390.4453524910234,974.3273466176079,4.4803044118111455,0.7903860933199477,2.26795388657602,0.8,0.003809523809523811,0.14266747694772972,0.8573325230522703,0.8573325230522703,False,4.0,12.0,0.3125,0.6875,1.0,entity30,3,ERM-aug-rand,logits,30,0.85916668176651,0.85916668176651,0.7908333539962769,0.7766667008399963,splits_entity30_ERM-aug-rand_3_0_f475b82dfdbf.npz,f475b82dfdbf,False,False,0.0,0.5714285714285714,0.22857142857142865,,,
dis2_reference,,0,6000,1200,1500,300,0.8506666719913483,,,,,,,,,,,,,,,,,,ok,dis2_with_correction,True,0.11753940002383997,,,,,,,,0.13666666134198502,0.863333338658015,0.745793938634175,,46.0,19.0,0.1577777862548828,0.6366666555404663,0.7944444417953491,entity30,3,ERM-aug-rand,logits,30,0.85916668176651,0.85916668176651,0.7908333539962769,0.7766667008399963,splits_entity30_ERM-aug-rand_3_0_f475b82dfdbf.npz,f475b82dfdbf,True,True,,,,0.01,0.254206061365825,-0.012666666666666715
iw_overlap_critic,1.0,0,6000,30828,1500,7709,0.8486666666666667,0.0,1.0,1.3877121210098267,0.5,0.5,0.5521219968795776,0.24791306257247925,911.0,5253.0,451.0,2616.0,0.0730187973589676,0.5602542482812297,809.0,691.0,3390.0,4319.0,ok,plugin,False,,684.9862990920216,794.2006980424554,0.9999120387133308,0.8694284173583569,0.9890138400270877,0.8606158833063209,0.48216370476066933,0.5551825021196369,0.44481749788036307,0.44481749788036307,False,49.0,7.0,0.5203472375869751,0.34012678265571594,0.8604739904403687,entity30,1,BN_adapt,logits,30,0.8539999723434448,0.8539999723434448,0.5543012619018555,0.5577895641326904,splits_entity30_BN_adapt_1_0_f475b82dfdbf.npz,f475b82dfdbf,True,True,,,,,,
iw_residual_dis2,1.0,0,6000,30828,1500,7709,0.8486666666666667,0.0,1.0,1.3877121210098267,0.5,0.5,0.5521219968795776,0.24791306257247925,889.0,5253.0,449.0,2616.0,0.0730187973589676,0.5602542482812297,809.0,691.0,3390.0,4319.0,ok,plugin,False,,684.9862990920216,794.2006980424554,0.9999120387133308,0.8694284173583569,0.9890138400270877,0.6642741375318361,0.1921675550163237,0.2651863523752913,0.7348136476247087,0.7348136476247087,False,48.0,7.0,0.2672044038772583,0.423162579536438,0.6903669834136963,entity30,1,BN_adapt,logits,30,0.8539999723434448,0.8539999723434448,0.5543012619018555,0.5577895641326904,splits_entity30_BN_adapt_1_0_f475b82dfdbf.npz,f475b82dfdbf,False,False,0.14905933429811866,0.4703328509406657,0.19394128659117038,,,
iw_overlap_critic,2.0,0,6000,30828,1500,7709,0.8486666666666667,0.0,1.0,1.3877121210098267,0.5,0.5,0.5521219968795776,0.24791306257247925,1798.0,0.0,898.0,1.0,0.15142201188591697,0.00012971851083149564,1500.0,0.0,7708.0,1.0,unsupported_critic_region,plugin,False,,1493.8901426600833,1434.6128329996216,1.953229837277069,0.9843277849394615,1.367058632881092,,,,,,,,,,,,entity30,1,BN_adapt,logits,30,0.8539999723434448,0.8539999723434448,0.5543012619018555,0.5577895641326904,splits_entity30_BN_adapt_1_0_f475b82dfdbf.npz,f475b82dfdbf,,,,,,,,
iw_residual_dis2,2.0,0,6000,30828,1500,7709,0.8486666666666667,0.0,1.0,1.3877121210098267,0.5,0.5,0.5521219968795776,0.24791306257247925,,,,,0.15142201188591697,0.00012971851083149564,1500.0,0.0,7708.0,1.0,unsupported_residual_source_region,plugin,False,,1493.8901426600833,1434.6128329996216,1.953229837277069,0.9843277849394615,1.367058632881092,,,,,,,,,,,,entity30,1,BN_adapt,logits,30,0.8539999723434448,0.8539999723434448,0.5543012619018555,0.5577895641326904,splits_entity30_BN_adapt_1_0_f475b82dfdbf.npz,f475b82dfdbf,,,,,,,,
iw_overlap_critic,5.0,0,6000,30828,1500,7709,0.8486666666666667,0.0,1.0,1.3877121210098267,0.5,0.5,0.5521219968795776,0.24791306257247925,,,,,0.15142201188591697,0.0,1500.0,0.0,7709.0,0.0,ok,plugin,False,,1493.8901426600833,1434.6128329996216,1.953229837277069,0.9843277849394615,1.367058632881092,,0.0,0.15142201188591697,0.848577988114083,0.848577988114083,False,,,,,,entity30,1,BN_adapt,logits,30,0.8539999723434448,0.8539999723434448,0.5543012619018555,0.5577895641326904,splits_entity30_BN_adapt_1_0_f475b82dfdbf.npz,f475b82dfdbf,False,False,,,,,,
iw_residual_dis2,5.0,0,6000,30828,1500,7709,0.8486666666666667,0.0,1.0,1.3877121210098267,0.5,0.5,0.5521219968795776,0.24791306257247925,,,,,0.15142201188591697,0.0,1500.0,0.0,7709.0,0.0,ok,plugin,False,,1493.8901426600833,1434.6128329996216,1.953229837277069,0.9843277849394615,1.367058632881092,,0.0,0.15142201188591697,0.848577988114083,0.848577988114083,False,,,,,,entity30,1,BN_adapt,logits,30,0.8539999723434448,0.8539999723434448,0.5543012619018555,0.5577895641326904,splits_entity30_BN_adapt_1_0_f475b82dfdbf.npz,f475b82dfdbf,False,False,,,,,,
dis2_reference,,0,6000,30828,1500,7709,0.8486666679382324,,,,,,,,,,,,,,,,,,ok,dis2_with_correction,True,0.0802428490519671,,,,,,,,0.40130496694739914,0.5986950330526009,0.5184521840006338,,49.0,15.0,0.25701457262039185,0.4077777862548828,0.6647923588752747,entity30,1,BN_adapt,logits,30,0.8539999723434448,0.8539999723434448,0.5543012619018555,0.5577895641326904,splits_entity30_BN_adapt_1_0_f475b82dfdbf.npz,f475b82dfdbf,True,True,,,,0.01,0.48154781599936625,0.24997163488563157
iw_overlap_critic,1.0,0,6000,240,1500,60,0.854,0.0,1.0,54.598148345947266,0.5,0.5,0.4700000286102295,0.2502559423446655,1086.0,30.0,552.0,12.0,0.09222763692026378,0.3333333333333333,905.0,595.0,40.0,20.0,ok,plugin,False,,891.4497246435942,904.8707851199671,0.9999354806968652,0.987741250364943,0.9986425620917176,0.8,0.26666666666666666,0.3588943035869304,0.6411056964130696,0.6411056964130696,False,47.0,26.0,0.4414139986038208,0.4752526879310608,0.9166666865348816,entity30,2,BN_adapt,logits,30,0.8678333163261414,0.8678333163261414,0.8041667342185974,0.7333333492279053,splits_entity30_BN_adapt_2_0_f475b82dfdbf.npz,f475b82dfdbf,True,True,,,,,,
iw_residual_dis2,1.0,0,6000,240,1500,60,0.854,0.0,1.0,54.598148345947266,0.5,0.5,0.4700000286102295,0.2502559423446655,714.0,30.0,348.0,12.0,0.09222763692026378,0.3333333333333333,905.0,595.0,40.0,20.0,ok,plugin,False,,891.4497246435942,904.8707851199671,0.9999354806968652,0.987741250364943,0.9986425620917176,0.7,0.02661064425770306,0.11883828117796684,0.8811617188220332,0.8811617188220332,False,20.0,9.0,0.25,0.75,1.0,entity30,2,BN_adapt,logits,30,0.8678333163261414,0.8678333163261414,0.8041667342185974,0.7333333492279053,splits_entity30_BN_adapt_2_0_f475b82dfdbf.npz,f475b82dfdbf,False,False,0.13277310924369748,0.7529411764705882,-0.05294117647058827,,,
iw_overlap_critic,2.0,0,6000,240,1500,60,0.854,0.0,1.0,54.598148345947266,0.5,0.5,0.4700000286102295,0.2502559423446655,,,,,0.1452678622122301,0.0,1500.0,0.0,60.0,0.0,ok,plugin,False,,1492.770164693516,1499.5928345933928,1.0529715326772853,0.9959549823900649,1.02089117481107,,0.0,0.1452678622122301,0.8547321377877699,0.8547321377877699,False,,,,,,entity30,2,BN_adapt,logits,30,0.8678333163261414,0.8678333163261414,0.8041667342185974,0.7333333492279053,splits_entity30_BN_adapt_2_0_f475b82dfdbf.npz,f475b82dfdbf,False,False,,,,,,
iw_residual_dis2,2.0,0,6000,240,1500,60,0.854,0.0,1.0,54.598148345947266,0.5,0.5,0.4700000286102295,0.2502559423446655,,,,,0.1452678622122301,0.0,1500.0,0.0,60.0,0.0,ok,plugin,False,,1492.770164693516,1499.5928345933928,1.0529715326772853,0.9959549823900649,1.02089117481107,,0.0,0.1452678622122301,0.8547321377877699,0.8547321377877699,False,,,,,,entity30,2,BN_adapt,logits,30,0.8678333163261414,0.8678333163261414,0.8041667342185974,0.7333333492279053,splits_entity30_BN_adapt_2_0_f475b82dfdbf.npz,f475b82dfdbf,False,False,,,,,,
iw_overlap_critic,5.0,0,6000,240,1500,60,0.854,0.0,1.0,54.598148345947266,0.5,0.5,0.4700000286102295,0.2502559423446655,,,,,0.1452678622122301,0.0,1500.0,0.0,60.0,0.0,ok,plugin,False,,1492.770164693516,1499.5928345933928,1.0529715326772853,0.9959549823900649,1.02089117481107,,0.0,0.1452678622122301,0.8547321377877699,0.8547321377877699,False,,,,,,entity30,2,BN_adapt,logits,30,0.8678333163261414,0.8678333163261414,0.8041667342185974,0.7333333492279053,splits_entity30_BN_adapt_2_0_f475b82dfdbf.npz,f475b82dfdbf,False,False,,,,,,
iw_residual_dis2,5.0,0,6000,240,1500,60,0.854,0.0,1.0,54.598148345947266,0.5,0.5,0.4700000286102295,0.2502559423446655,,,,,0.1452678622122301,0.0,1500.0,0.0,60.0,0.0,ok,plugin,False,,1492.770164693516,1499.5928345933928,1.0529715326772853,0.9959549823900649,1.02089117481107,,0.0,0.1452678622122301,0.8547321377877699,0.8547321377877699,False,,,,,,entity30,2,BN_adapt,logits,30,0.8678333163261414,0.8678333163261414,0.8041667342185974,0.7333333492279053,splits_entity30_BN_adapt_2_0_f475b82dfdbf.npz,f475b82dfdbf,False,False,,,,,,
dis2_reference,,0,6000,240,1500,60,0.8540000021457672,,,,,,,,,,,,,,,,,,ok,dis2_with_correction,True,0.2109896801533625,,,,,,,,0.09399999785423285,0.9060000021457671,0.6950103219924046,,30.0,12.0,0.1433333158493042,0.801111102104187,0.9444444179534912,entity30,2,BN_adapt,logits,30,0.8678333163261414,0.8678333163261414,0.8041667342185974,0.7333333492279053,splits_entity30_BN_adapt_2_0_f475b82dfdbf.npz,f475b82dfdbf,True,True,,,,0.01,0.30498967800759536,-0.051999999999999935
iw_overlap_critic,1.0,0,6000,240,1500,60,0.8533333333333333,0.0,1.0,54.598148345947266,0.5,0.5,0.4866666793823242,0.24999690055847168,1118.0,26.0,553.0,14.0,0.10603275117228013,0.38333333333333336,942.0,558.0,37.0,23.0,ok,plugin,False,,926.4949322701701,941.8378963406774,0.9999997712894662,0.9861875349200446,0.9986191676667481,0.6086956521739131,0.23333333333333336,0.3393660845056135,0.6606339154943865,0.6606339154943865,False,49.0,23.0,0.6243546009063721,0.37564536929130554,1.0,entity30,3,BN_adapt,logits,30,0.8661666512489319,0.8661666512489319,0.5750000476837158,0.6333333849906921,splits_entity30_BN_adapt_3_0_f475b82dfdbf.npz,f475b82dfdbf,False,False,,,,,,
iw_residual_dis2,1.0,0,6000,240,1500,60,0.8533333333333333,0.0,1.0,54.598148345947266,0.5,0.5,0.4866666793823242,0.24999690055847168,682.0,26.0,347.0,14.0,0.10603275117228013,0.38333333333333336,942.0,558.0,37.0,23.0,ok,plugin,False,,926.4949322701701,941.8378963406774,0.9999997712894662,0.9861875349200446,0.9986191676667481,0.43478260869565216,0.028584229390680997,0.13461698056296112,0.8653830194370389,0.8653830194370389,False,49.0,24.0,0.47035813331604004,0.45821326971054077,0.9285714030265808,entity30,3,BN_adapt,logits,30,0.8661666512489319,0.8661666512489319,0.5750000476837158,0.6333333849906921,splits_entity30_BN_adapt_3_0_f475b82dfdbf.npz,f475b82dfdbf,False,False,0.1057347670250896,0.4659498207885305,-0.031167212092878316,,,
iw_overlap_critic,2.0,0,6000,240,1500,60,0.8533333333333333,0.0,1.0,54.598148345947266,0.5,0.5,0.4866666793823242,0.24999690055847168,,,,,0.1457424807694354,0.0,1500.0,0.0,60.0,0.0,ok,plugin,False,,1490.9766244981029,1499.5064012814973,1.0600821284490558,0.9947370808085652,1.0224322856821602,,0.0,0.1457424807694354,0.8542575192305646,0.8542575192305646,False,,,,,,entity30,3,BN_adapt,logits,30,0.8661666512489319,0.8661666512489319,0.5750000476837158,0.6333333849906921,splits_entity30_BN_adapt_3_0_f475b82dfdbf.npz,f475b82dfdbf,False,False,,,,,,
iw_residual_dis2,2.0,0,6000,240,1500,60,0.8533333333333333,0.0,1.0,54.598148345947266,0.5,0.5,0.4866666793823242,0.24999690055847168,,,,,0.1457424807694354,0.0,1500.0,0.0,60.0,0.0,ok,plugin,False,,1490.9766244981029,1499.5064012814973,1.0600821284490558,0.9947370808085652,1.0224322856821602,,0.0,0.1457424807694354,0.8542575192305646,0.8542575192305646,False,,,,,,entity30,3,BN_adapt,logits,30,0.8661666512489319,0.8661666512489319,0.5750000476837158,0.6333333849906921,splits_entity30_BN_adapt_3_0_f475b82dfdbf.npz,f475b82dfdbf,False,False,,,,,,
iw_overlap_critic,5.0,0,6000,240,1500,60,0.8533333333333333,0.0,1.0,54.598148345947266,0.5,0.5,0.4866666793823242,0.24999690055847168,,,,,0.1457424807694354,0.0,1500.0,0.0,60.0,0.0,ok,plugin,False,,1490.9766244981029,1499.5064012814973,1.0600821284490558,0.9947370808085652,1.0224322856821602,,0.0,0.1457424807694354,0.8542575192305646,0.8542575192305646,False,,,,,,entity30,3,BN_adapt,logits,30,0.8661666512489319,0.8661666512489319,0.5750000476837158,0.6333333849906921,splits_entity30_BN_adapt_3_0_f475b82dfdbf.npz,f475b82dfdbf,False,False,,,,,,
iw_residual_dis2,5.0,0,6000,240,1500,60,0.8533333333333333,0.0,1.0,54.598148345947266,0.5,0.5,0.4866666793823242,0.24999690055847168,,,,,0.1457424807694354,0.0,1500.0,0.0,60.0,0.0,ok,plugin,False,,1490.9766244981029,1499.5064012814973,1.0600821284490558,0.9947370808085652,1.0224322856821602,,0.0,0.1457424807694354,0.8542575192305646,0.8542575192305646,False,,,,,,entity30,3,BN_adapt,logits,30,0.8661666512489319,0.8661666512489319,0.5750000476837158,0.6333333849906921,splits_entity30_BN_adapt_3_0_f475b82dfdbf.npz,f475b82dfdbf,False,False,,,,,,
dis2_reference,,0,6000,240,1500,60,0.8533333390951157,,,,,,,,,,,,,,,,,,ok,dis2_with_correction,True,0.2109896801533625,,,,,,,,0.2339999942382177,0.7660000057617823,0.5550103256084198,,49.0,24.0,0.2622222304344177,0.5988888740539551,0.8611111044883728,entity30,3,BN_adapt,logits,30,0.8661666512489319,0.8661666512489319,0.5750000476837158,0.6333333849906921,splits_entity30_BN_adapt_3_0_f475b82dfdbf.npz,f475b82dfdbf,True,True,,,,0.01,0.4449896743915802,0.08733333333333337
iw_overlap_critic,1.0,0,6000,30828,1500,7709,0.8426666666666667,0.0,1.0,1.728687047958374,0.5,0.5,0.5138411521911621,0.24932533502578735,924.0,4904.0,454.0,2460.0,0.07687397554012927,0.5269165909975353,772.0,728.0,3647.0,4062.0,ok,plugin,False,,710.0551582923695,768.1422446859775,0.9999276622790647,0.9347274436516968,0.9956835614275842,0.861398325947809,0.45388506939940326,0.5307590449395325,0.4692409550604675,0.4692409550604675,False,49.0,0.0,0.4814929962158203,0.37379157543182373,0.855284571647644,entity30,1,DANN,logits,30,0.8550000190734863,0.8550000190734863,0.6190800070762634,0.6236866116523743,splits_entity30_DANN_1_0_f475b82dfdbf.npz,f475b82dfdbf,True,True,,,,,,
iw_residual_dis2,1.0,0,6000,30828,1500,7709,0.8426666666666667,0.0,1.0,1.728687047958374,0.5,0.5,0.5138411521911621,0.24932533502578735,876.0,4904.0,446.0,2460.0,0.07687397554012927,0.5269165909975353,772.0,728.0,3647.0,4062.0,ok,plugin,False,,710.0551582923695,768.1422446859775,0.9999276622790647,0.9347274436516968,0.9956835614275842,0.7183653372722797,0.11867925173801422,0.1955532272781435,0.8044467727218565,0.8044467727218565,False,43.0,19.0,0.11899632215499878,0.6098654866218567,0.7288618087768555,entity30,1,DANN,logits,30,0.8550000190734863,0.8550000190734863,0.6190800070762634,0.6236866116523743,splits_entity30_DANN_1_0_f475b82dfdbf.npz,f475b82dfdbf,False,False,0.15521978021978022,0.6483516483516484,0.07001368892063131,,,
iw_overlap_critic,2.0,0,6000,30828,1500,7709,0.8426666666666667,0.0,1.0,1.728687047958374,0.5,0.5,0.5138411521911621,0.24932533502578735,,,,,0.157693289261415,0.0,1500.0,0.0,7709.0,0.0,ok,plugin,False,,1504.8331593339535,1481.5380631016374,1.450980002028854,0.9974380802346456,1.1953827612708676,,0.0,0.157693289261415,0.842306710738585,0.842306710738585,False,,,,,,entity30,1,DANN,logits,30,0.8550000190734863,0.8550000190734863,0.6190800070762634,0.6236866116523743,splits_entity30_DANN_1_0_f475b82dfdbf.npz,f475b82dfdbf,False,False,,,,,,
iw_residual_dis2,2.0,0,6000,30828,1500,7709,0.8426666666666667,0.0,1.0,1.728687047958374,0.5,0.5,0.5138411521911621,0.24932533502578735,,,,,0.157693289261415,0.0,1500.0,0.0,7709.0,0.0,ok,plugin,False,,1504.8331593339535,1481.5380631016374,1.450980002028854,0.9974380802346456,1.1953827612708676,,0.0,0.157693289261415,0.842306710738585,0.842306710738585,False,,,,,,entity30,1,DANN,logits,30,0.8550000190734863,0.8550000190734863,0.6190800070762634,0.6236866116523743,splits_entity30_DANN_1_0_f475b82dfdbf.npz,f475b82dfdbf,False,False,,,,,,
iw_overlap_critic,5.0,0,6000,30828,1500,7709,0.8426666666666667,0.0,1.0,1.728687047958374,0.5,0.5,0.5138411521911621,0.24932533502578735,,,,,0.157693289261415,0.0,1500.0,0.0,7709.0,0.0,ok,plugin,False,,1504.8331593339535,1481.5380631016374,1.450980002028854,0.9974380802346456,1.1953827612708676,,0.0,0.157693289261415,0.842306710738585,0.842306710738585,False,,,,,,entity30,1,DANN,logits,30,0.8550000190734863,0.8550000190734863,0.6190800070762634,0.6236866116523743,splits_entity30_DANN_1_0_f475b82dfdbf.npz,f475b82dfdbf,False,False,,,,,,
iw_residual_dis2,5.0,0,6000,30828,1500,7709,0.8426666666666667,0.0,1.0,1.728687047958374,0.5,0.5,0.5138411521911621,0.24932533502578735,,,,,0.157693289261415,0.0,1500.0,0.0,7709.0,0.0,ok,plugin,False,,1504.8331593339535,1481.5380631016374,1.450980002028854,0.9974380802346456,1.1953827612708676,,0.0,0.157693289261415,0.842306710738585,0.842306710738585,False,,,,,,entity30,1,DANN,logits,30,0.8550000190734863,0.8550000190734863,0.6190800070762634,0.6236866116523743,splits_entity30_DANN_1_0_f475b82dfdbf.npz,f475b82dfdbf,False,False,,,,,,
dis2_reference,,0,6000,30828,1500,7709,0.8426666706800461,,,,,,,,,,,,,,,,,,ok,dis2_with_correction,True,0.0802428490519671,,,,,,,,0.23218436923001573,0.7678156307699843,0.6875727817180172,,43.0,5.0,0.11723953485488892,0.5877777934074402,0.7050173282623291,entity30,1,DANN,logits,30,0.8550000190734863,0.8550000190734863,0.6190800070762634,0.6236866116523743,splits_entity30_DANN_1_0_f475b82dfdbf.npz,f475b82dfdbf,False,False,,,,0.01,0.31242721828198283,0.07485103991006181
iw_overlap_critic,1.0,0,6000,240,1500,60,0.8606666666666667,0.0,1.0,54.598148345947266,0.5,0.5,0.5016666650772095,0.2500607371330261,1092.0,35.0,527.0,15.0,0.08845385074349671,0.36666666666666664,907.0,593.0,38.0,22.0,ok,plugin,False,,896.1293602913956,906.9210940566969,0.9999915830501377,0.9897718618827152,0.9988644371098994,0.8636363636363636,0.31666666666666665,0.40512051741016336,0.5948794825898367,0.5948794825898367,False,38.0,6.0,0.4394552707672119,0.5605447292327881,1.0,entity30,2,DANN,logits,30,0.8646666407585144,0.8646666407585144,0.7875000238418579,0.7500000596046448,splits_entity30_DANN_2_0_f475b82dfdbf.npz,f475b82dfdbf,True,True,,,,,,
iw_residual_dis2,1.0,0,6000,240,1500,60,0.8606666666666667,0.0,1.0,54.598148345947266,0.5,0.5,0.5016666650772095,0.2500607371330261,708.0,35.0,373.0,15.0,0.08845385074349671,0.36666666666666664,907.0,593.0,38.0,22.0,ok,plugin,False,,896.1293602913956,906.9210940566969,0.9999915830501377,0.9897718618827152,0.9988644371098994,0.7272727272727273,0.07436762225969645,0.16282147300319316,0.8371785269968068,0.8371785269968068,False,40.0,10.0,0.16729223728179932,0.6327077746391296,0.800000011920929,entity30,2,DANN,logits,30,0.8646666407585144,0.8646666407585144,0.7875000238418579,0.7500000596046448,splits_entity30_DANN_2_0_f475b82dfdbf.npz,f475b82dfdbf,False,False,0.12647554806070826,0.6509274873524452,0.07634523992028208,,,
iw_overlap_critic,2.0,0,6000,240,1500,60,0.8606666666666667,0.0,1.0,54.598148345947266,0.5,0.5,0.5016666650772095,0.2500607371330261,,,,,0.1388303003112932,0.0,1500.0,0.0,60.0,0.0,ok,plugin,False,,1494.5841102565068,1499.7261375967405,1.0555103048639427,0.996924677426781,1.017718719317838,,0.0,0.1388303003112932,0.8611696996887068,0.8611696996887068,False,,,,,,entity30,2,DANN,logits,30,0.8646666407585144,0.8646666407585144,0.7875000238418579,0.7500000596046448,splits_entity30_DANN_2_0_f475b82dfdbf.npz,f475b82dfdbf,False,False,,,,,,
iw_residual_dis2,2.0,0,6000,240,1500,60,0.8606666666666667,0.0,1.0,54.598148345947266,0.5,0.5,0.5016666650772095,0.2500607371330261,,,,,0.1388303003112932,0.0,1500.0,0.0,60.0,0.0,ok,plugin,False,,1494.5841102565068,1499.7261375967405,1.0555103048639427,0.996924677426781,1.017718719317838,,0.0,0.1388303003112932,0.8611696996887068,0.8611696996887068,False,,,,,,entity30,2,DANN,logits,30,0.8646666407585144,0.8646666407585144,0.7875000238418579,0.7500000596046448,splits_entity30_DANN_2_0_f475b82dfdbf.npz,f475b82dfdbf,False,False,,,,,,
iw_overlap_critic,5.0,0,6000,240,1500,60,0.8606666666666667,0.0,1.0,54.598148345947266,0.5,0.5,0.5016666650772095,0.2500607371330261,,,,,0.1388303003112932,0.0,1500.0,0.0,60.0,0.0,ok,plugin,False,,1494.5841102565068,1499.7261375967405,1.0555103048639427,0.996924677426781,1.017718719317838,,0.0,0.1388303003112932,0.8611696996887068,0.8611696996887068,False,,,,,,entity30,2,DANN,logits,30,0.8646666407585144,0.8646666407585144,0.7875000238418579,0.7500000596046448,splits_entity30_DANN_2_0_f475b82dfdbf.npz,f475b82dfdbf,False,False,,,,,,
iw_residual_dis2,5.0,0,6000,240,1500,60,0.8606666666666667,0.0,1.0,54.598148345947266,0.5,0.5,0.5016666650772095,0.2500607371330261,,,,,0.1388303003112932,0.0,1500.0,0.0,60.0,0.0,ok,plugin,False,,1494.5841102565068,1499.7261375967405,1.0555103048639427,0.996924677426781,1.017718719317838,,0.0,0.1388303003112932,0.8611696996887068,0.8611696996887068,False,,,,,,entity30,2,DANN,logits,30,0.8646666407585144,0.8646666407585144,0.7875000238418579,0.7500000596046448,splits_entity30_DANN_2_0_f475b82dfdbf.npz,f475b82dfdbf,False,False,,,,,,
dis2_reference,,0,6000,240,1500,60,0.8606666624546051,,,,,,,,,,,,,,,,,,ok,dis2_with_correction,True,0.2109896801533625,,,,,,,,0.09533333754539497,0.904666662454605,0.6936769823012425,,16.0,26.0,0.12444442510604858,0.847777783870697,0.9722222089767456,entity30,2,DANN,logits,30,0.8646666407585144,0.8646666407585144,0.7875000238418579,0.7500000596046448,splits_entity30_DANN_2_0_f475b82dfdbf.npz,f475b82dfdbf,True,True,,,,0.01,0.30632301769875747,-0.04399999999999993
iw_overlap_critic,1.0,0,6000,240,1500,60,0.8553333333333333,0.0,1.0,54.598148345947266,0.5,0.5,0.46166667342185974,0.2499976009130478,1071.0,23.0,561.0,15.0,0.10404034762582066,0.2833333333333333,899.0,601.0,43.0,17.0,ok,plugin,False,,885.5139838432106,898.8437843434226,0.9999182526896018,0.9883556664836274,0.9985498484536302,0.8823529411764706,0.24999999999999997,0.35404034762582065,0.6459596523741793,0.6459596523741793,False,49.0,22.0,0.4760025143623352,0.4573308229446411,0.9333333373069763,entity30,3,DANN,logits,30,0.8636666536331177,0.8636666536331177,0.5708333849906921,0.6666666865348816,splits_entity30_DANN_3_0_f475b82dfdbf.npz,f475b82dfdbf,False,True,,,,,,
iw_residual_dis2,1.0,0,6000,240,1500,60,0.8553333333333333,0.0,1.0,54.598148345947266,0.5,0.5,0.46166667342185974,0.2499976009130478,729.0,23.0,339.0,15.0,0.10404034762582066,0.2833333333333333,899.0,601.0,43.0,17.0,ok,plugin,False,,885.5139838432106,898.8437843434226,0.9999182526896018,0.9883556664836274,0.9985498484536302,0.4117647058823529,0.030865224625623966,0.13490557225144462,0.8650944277485554,0.8650944277485554,False,49.0,27.0,0.3380531072616577,0.39528024196624756,0.7333333492279053,entity30,3,DANN,logits,30,0.8636666536331177,0.8636666536331177,0.5708333849906921,0.6666666865348816,splits_entity30_DANN_3_0_f475b82dfdbf.npz,f475b82dfdbf,False,False,0.09816971713810316,0.40099833610648916,0.01076636977586376,,,
iw_overlap_critic,2.0,0,6000,240,1500,60,0.8553333333333333,0.0,1.0,54.598148345947266,0.5,0.5,0.46166667342185974,0.2499976009130478,,,,,0.143718802763159,0.0,1500.0,0.0,60.0,0.0,ok,plugin,False,,1492.3784582378312,1499.583435511841,1.0412212537758008,0.9963825535291864,1.020531419000476,,0.0,0.143718802763159,0.856281197236841,0.856281197236841,False,,,,,,entity30,3,DANN,logits,30,0.8636666536331177,0.8636666536331177,0.5708333849906921,0.6666666865348816,splits_entity30_DANN_3_0_f475b82dfdbf.npz,f475b82dfdbf,False,False,,,,,,
iw_residual_dis2,2.0,0,6000,240,1500,60,0.8553333333333333,0.0,1.0,54.598148345947266,0.5,0.5,0.46166667342185974,0.2499976009130478,,,,,0.143718802763159,0.0,1500.0,0.0,60.0,0.0,ok,plugin,False,,1492.3784582378312,1499.583435511841,1.0412212537758008,0.9963825535291864,1.020531419000476,,0.0,0.143718802763159,0.856281197236841,0.856281197236841,False,,,,,,entity30,3,DANN,logits,30,0.8636666536331177,0.8636666536331177,0.5708333849906921,0.6666666865348816,splits_entity30_DANN_3_0_f475b82dfdbf.npz,f475b82dfdbf,False,False,,,,,,
iw_overlap_critic,5.0,0,6000,240,1500,60,0.8553333333333333,0.0,1.0,54.598148345947266,0.5,0.5,0.46166667342185974,0.2499976009130478,,,,,0.143718802763159,0.0,1500.0,0.0,60.0,0.0,ok,plugin,False,,1492.3784582378312,1499.583435511841,1.0412212537758008,0.9963825535291864,1.020531419000476,,0.0,0.143718802763159,0.856281197236841,0.856281197236841,False,,,,,,entity30,3,DANN,logits,30,0.8636666536331177,0.8636666536331177,0.5708333849906921,0.6666666865348816,splits_entity30_DANN_3_0_f475b82dfdbf.npz,f475b82dfdbf,False,False,,,,,,
